gvkey,first_quarter,last_quarter,first_markup,last_markup,first_PPI,last_PPI,first_COGS,last_COGS,first_quarter_index,last_quarter_index,periods,cagr_markup,cagr_PPI,cagr_COGS,ind2d_definition,dot_size,sale_CPI,conm,naics,markup_closest_2018
140207,2018Q2,2019Q4,1.1529102,0.496681,118.09276704381352,123.46639186482862,612.2440579056592,196.37961540705024,2,8,6,-13.09455036255278,0.7443988311900629,-17.263850649150292,"Mining, Quarrying, and Oil and Gas Extraction",6.7039968029546095,815.6593486850201,ALASKA ENERGY METALS CORP,2122,1.1529102
140541,2018Q4,2024Q4,3.3104362,4.0905504,43.55703954551928,34.275139115995486,160104.75843843466,111451.24285406446,4,28,24,0.8855629871979964,-0.9935771185178854,-1.4980046256446444,Manufacturing,13.282731815282231,586971.6582532875,TAPESTRY INC,316990,3.3104362
140568,2018Q4,2022Q4,0.76961368,0.95530748,70.30050796765465,66.31641491514503,1793.315715348219,1652.1298480765424,4,20,16,1.360069572187328,-0.3639708426789623,-0.5111951075697285,Manufacturing,8.03070773270504,3073.9164147927777,CHEMBIO DIAGNOSTICS INC,325413,0.76961368
140674,2018Q1,2018Q3,1.3027459,1.2968477,131.0380669792158,130.08828727698295,40906.29798023371,46430.13526316208,1,3,2,-0.22663249990935164,-0.3630651073837643,6.538084867796523,"Mining, Quarrying, and Oil and Gas Extraction",11.028090032906038,61579.85291188395,TRINIDAD DRILLING LTD,213111,1.3027459
140902,2018Q4,2018Q4,1.5084523,1.5084523,16.971817289889703,16.971817289889703,27538.651432911876,27538.651432911876,4,4,0,0.0,0.0,0.0,Information,10.934227340802384,56062.77594037315,NII HOLDINGS INC,517312,1.5084523
140910,2018Q4,2018Q4,1.0338242,1.0338242,47.75054199041033,47.75054199041033,3310.4932508347447,3310.4932508347447,4,4,0,0.0,0.0,0.0,Manufacturing,8.329429034133684,4144.05076511639,HYDROGENICS CORP,335999,1.0338242
141099,2018Q1,2024Q4,1.3168977,1.1594965,87.23816246300767,95.71877337085346,235.87655000930448,2718.624431177194,1,28,27,-0.470345520843618,0.3441931002004184,9.476500270560283,Manufacturing,5.929899231633225,376.116611258448,ELECTROVAYA INC,335910,1.3168977
141119,2018Q1,2022Q4,1.5506182,1.4393623,35.240839400658174,29.004058339681656,676.2865990897094,1744.7538249339718,1,20,19,-0.391093869369441,-1.019868223985998,5.114671074384325,Information,7.255068044211784,1415.2593000558268,QUORUM INFORMATION TECHNOL,511210,1.5506182
141158,2018Q2,2022Q1,2.3536017,2.3283808,55.06999424242811,52.72384469296051,10857.341099987567,4875.027602091994,2,17,15,-0.07179889749349133,-0.28982708495347564,-5.198129469888824,Real Estate and Rental and Leasing,10.325177431403514,30490.713212774273,IRSA PROPIEDADES COMERCIALES,531120,2.3536017
141178,2018Q1,2024Q4,1.3937963,1.3750714,41.06743340877498,30.35549048687429,11127.184917048808,9540.061603985245,1,28,27,-0.05008196724728409,-1.1131581264350432,-0.5683464065460275,Manufacturing,9.840489587377094,18778.907685834456,INSEEGO CORP,334210,1.3937963
141197,2018Q4,2018Q4,1.0166051,1.0166051,49.84729321285585,49.84729321285585,6191.745921225452,6191.745921225452,4,4,0,0.0,0.0,0.0,Manufacturing,9.548194040366473,14019.353409396612,ARRAY BIOPHARMA INC,325414,1.0166051
141278,2018Q4,2020Q4,3.3451812,2.6740632,12.778313658158341,11.255420849035222,337.06264934407295,190.5354584183252,4,12,8,-2.7602121870640373,-1.573730672280449,-6.882105529479155,Manufacturing,7.219101612441349,1365.2619752187743,MOSYS INC,334413,3.3451812
141308,2018Q1,2022Q4,1.2878131,0.16488799,35.240839400658174,29.004058339681656,234.6710480501428,94.30194745267283,1,20,19,-10.253464182864791,-1.019868223985998,-4.685030533226186,Information,6.0109276466315205,407.8614961830392,ANALYTIXINSIGHT INC,511210,1.2878131
141363,2018Q1,2024Q1,1.322153,1.6913211,80.24624708152997,84.81280835610734,85682.65908336283,58124.75199246105,1,25,24,1.0313170871217858,0.23087685171438999,-1.6039100812081264,Transportation and Warehousing,11.927559821340232,151381.7121897023,NUSTAR ENERGY LP,486910,1.322153
141384,2018Q4,2024Q4,3.2819407,3.3310061,144.35933964204898,145.29034046976207,53163.32505182536,81506.44560215993,4,28,24,0.061850228696447296,0.0267889337611793,1.7964170817956537,Manufacturing,12.260870859767845,211265.4882661054,ALIGN TECHNOLOGY INC,339114,3.2819407
141459,2018Q4,2024Q4,2.1030271,2.2271347,60.37061462503759,63.41059182923273,144812.71659835742,223246.3145352448,4,28,24,0.23919431596703955,0.20491147936996246,1.8198375709507886,Manufacturing,12.81788625612585,368754.45065117977,GARMIN LTD,334511,2.1030271
141460,2018Q4,2022Q4,8.5971842,2.6589534,49.84729321285585,50.311599139536675,3605.620875729907,30307.16929716524,4,20,16,-7.071878988538105,0.05796337616705838,14.2313560087165,Manufacturing,11.14243680576042,69039.68794011995,SEAGEN INC,325414,8.5971842
141462,2018Q1,2018Q1,1.4806739,1.4806739,113.11626716800546,113.11626716800546,9914.851780118532,9914.851780118532,1,1,0,0.0,0.0,0.0,Transportation and Warehousing,9.884179099102584,19617.535215424607,GENER8 MARITIME INC,483111,1.4806739
141469,2018Q1,2024Q4,1.9212023,2.0690472,63.007569065517785,61.03833453752646,4622.2963454123155,3237.6950475973176,1,28,27,0.2749588889050969,-0.11753369439139183,-1.3099736307000898,Manufacturing,9.282909899491779,10752.675641735908,HARVARD BIOSCIENCE INC,334516,1.9212023
141537,2018Q4,2022Q4,1.6125948,1.9891032,33.745827465067336,29.004058339681656,170.5093918630228,154.03770064333392,4,20,16,1.3201336089475602,-0.9419172556748845,-0.6329446478535172,Information,5.916432238349571,371.08540502903804,RENOWORKS SOFTWARE INC,511210,1.6125948
141781,2018Q4,2022Q4,0.20970178,0.54224962,57.71999667684712,52.26039754479343,151.51994682955393,366.1331838820857,4,20,16,6.117576049443074,-0.6191056516840043,5.669117445441363,Health Care and Social Assistance,3.6370304808111817,37.978890066937794,STAGEZERO LIFE SCIENCES LTD,621111,0.20970178
141846,2018Q4,2024Q4,0.88936734,4.1695852,49.84729321285585,49.477126668441265,11897.67854034466,9879.453930106096,4,28,24,6.6494990443676905,-0.031052348683846542,-0.7715335338715601,Manufacturing,10.067606446798488,23567.088126849492,ACADIA PHARMACEUTICALS INC,325414,0.88936734
141881,2018Q4,2024Q4,1.0997715,1.2936835,97.83520326618455,135.2606792916809,25761.55586852974,43961.9221457454,4,28,24,0.6789240809350172,1.3588132916117601,2.25181470219189,Manufacturing,10.443052915431323,34305.22367983796,HAMMOND POWER SOLUTIONS INC,335311,1.0997715
141913,2018Q4,2024Q4,4.3093629,3.9950213,48.58133021062459,43.76798367367634,59898.24822369567,157064.49404875078,4,28,24,-0.31509072434048324,-0.4337927282904941,4.098465838631804,Information,12.760989958819719,348359.39107179595,GLOBAL PAYMENTS INC,518210,4.3093629
142212,2018Q1,2019Q3,0.8828454,1.2526417,91.69851569356605,92.25885645929274,3784.8743177813267,2309.598830345345,1,7,6,6.004353354128322,0.10158640920137074,-7.9025692732661685,"Mining, Quarrying, and Oil and Gas Extraction",8.2587391934329,3861.222775194901,TITAN MINERALS LIMITED,212,0.8828454
142230,2018Q1,2023Q2,1.5064597,1.4597054,80.24624708152997,78.53152302399144,135493.59820193757,154032.5829266521,1,22,21,-0.15001923440889353,-0.10280371222018969,0.6125339061863855,Transportation and Warehousing,12.516334630071729,272756.4714459381,MAGELLAN MIDSTREAM PRTNRS LP,486910,1.5064597
142260,2018Q1,2024Q4,1.10286,1.127889,81.2106526671992,101.58066192594846,76304.25567507125,39810.62478609727,1,28,27,0.0831491361397374,0.8323589019297861,-2.3808113342318027,Manufacturing,11.531702614998482,101895.45493212843,OIL STATES INTL INC,333132,1.10286
142337,2018Q1,2024Q4,2.8244069,2.6660407,76.06717362310279,64.8312228264314,8201.431662163379,51381.3362740997,1,28,27,-0.2134899619690045,-0.5902124451544366,7.0324328822431115,"Mining, Quarrying, and Oil and Gas Extraction",10.194938787831205,26767.367335212606,NORTHERN OIL & GAS INC,211120,2.8244069
142391,2018Q1,2020Q3,3.5708363,2.2885015,76.06717362310279,42.57757023663723,1648.3230121604204,1247.135739113138,1,11,10,-4.3515082784170485,-5.637734432009989,-2.7505530261123123,"Mining, Quarrying, and Oil and Gas Extraction",8.824889935385684,6801.442053590267,TRANSATLANTIC PETROLEUM LTD,211120,3.5708363
142443,2018Q1,2024Q4,2.3695703,2.4733498,62.686101876407996,59.934593299615926,20281.766794922696,22938.294609017503,1,28,27,0.15888458980013453,-0.16610598904277518,0.45691279839041865,"Mining, Quarrying, and Oil and Gas Extraction",10.924762652905775,55534.66242067445,BIRCHCLIFF ENERGY LTD,2111,2.3695703
142539,2018Q4,2018Q4,8.2596178,8.2596178,33.745827465067336,33.745827465067336,67.25428449353568,67.25428449353568,4,4,0,0.0,0.0,0.0,Information,6.619656406859872,749.6874653838242,NOBLE IRON INC,511210,8.2596178
142540,2018Q4,2021Q4,2.367409,2.6464348,58.90683699143893,77.16903335871713,2464025.28761097,2601563.487128718,4,16,12,0.9328009504807833,2.2758536457761602,0.4536617519705688,"Mining, Quarrying, and Oil and Gas Extraction",15.723679429129298,6740734.337663982,CNOOC LTD,211120,2.367409
142546,2018Q1,2024Q4,1.0767983,1.0843725,113.19663798362278,122.67907936266494,23896.26350247584,12029.889340989466,1,28,27,0.0259640275506845,0.29839011190964104,-2.509919076707856,Manufacturing,10.346781378771885,31156.59996852032,MARINE PRODUCTS CORP,336612,1.0767983
142814,2018Q1,2024Q4,1.2503453,1.9467875,13.622172942195096,9.369256315676058,110785.63004695953,34668.08634698508,1,28,27,1.653374326502699,-1.3766039943727493,-4.211619423456659,Manufacturing,12.03008402878087,167725.50591803013,SYNAPTICS INC,334413,1.2503453
142932,2018Q1,2024Q4,1.3329562,1.680849,91.69851569356605,109.53341002142196,13367.007557171231,10571.548085332926,1,28,27,0.8625873261534744,0.6604060325486882,-0.865210504360725,"Mining, Quarrying, and Oil and Gas Extraction",9.93252047839829,20589.16979450893,MANDALAY RESOURCES CORP,212,1.3329562
142953,2018Q1,2024Q4,1.6376885,1.554283,92.14053307859203,82.58230026238735,1498840.7692243706,1770480.7899506912,1,28,27,-0.19341068430805963,-0.40480647768583733,0.6187924129706701,Manufacturing,14.815556574742658,2718406.917909616,MONDELEZ INTERNATIONAL INC,311821,1.6376885
142956,2018Q1,2024Q4,1.7167171,1.7799507,42.95605314479497,58.07601627562079,35302.72304006377,47033.56529895678,1,28,27,0.13405964294810335,1.123206324839976,1.068263402296199,Manufacturing,11.203441049459476,73382.5207600497,OMNICELL INC,333248,1.7167171
143217,2018Q4,2018Q4,0.58620751,0.58620751,33.745827465067336,33.745827465067336,2303.2614371844984,2303.2614371844984,4,4,0,0.0,0.0,0.0,Information,7.507797369723976,1822.1954963366197,ALLIANCE MEDIA HOLDINGS INC,511210,0.58620751
143282,2018Q4,2024Q4,1.2810899,1.5355858,60.607978731821554,66.7180001521086,23748.67469498204,39677.212863317734,4,28,24,0.7578604050707538,0.4010028618841144,2.1615736819263986,Manufacturing,10.514305074414732,36838.73213805327,SAVARIA CORP,3339,1.2810899
143421,2018Q1,2020Q3,6.3725896,6.4644361,62.16371769410459,62.163256416178555,10339.188469743447,11114.681175863983,1,11,10,0.14320110823942134,-7.420397032387172e-05,0.7258766188228627,Manufacturing,11.287014514879957,79778.91415536164,WRIGHT MEDICAL GROUP NV,339113,6.3725896
143526,2018Q4,2024Q4,1.2301786,0.8068074,46.56370167581853,40.41081999214106,2194.8633551184466,3068.1573310010012,4,28,24,-1.7422674914420733,-0.5887754376099785,1.4054404571790524,Manufacturing,8.09234630014282,3269.349453262229,RETRACTABLE TECHNOLOGIES INC,339112,1.2301786
143770,2021Q3,2022Q3,3.5475836,3.5193913,46.483187174820294,42.91516918695328,60.66957145220893,74.591442327253,15,19,4,-0.19926737706220665,-1.9768323716742642,5.300278402182834,Manufacturing,5.5548536962528745,258.4891438236538,NEOVASC INC,339112,3.5475836
143788,2018Q4,2021Q4,3.4718821,2.6345987,62.03218710933174,49.25721812928758,40.74818413431868,94.7462756215446,4,16,12,-2.2734744418774655,-1.9032997536468477,7.284708107283389,Manufacturing,5.143420017345836,171.30061873941736,REFLECT SCIENTIFIC INC,334516,3.4718821
143979,2018Q4,2022Q4,1.0726626,1.1464225,43.95265298371655,46.27574426385752,7473.533460984603,12780.430835730036,4,20,16,0.4165040727448943,0.3224246476722259,3.410281283586425,Manufacturing,9.180578995137433,9706.771319608186,H2O INNOVATION INC,333318,1.0726626
144032,2018Q1,2019Q3,1.9982879,1.5310578,62.686101876407996,51.2896693536407,237.8857199412406,298.277574061188,1,7,6,-4.341788960133252,-3.288874129059771,3.8425565325396205,"Mining, Quarrying, and Oil and Gas Extraction",6.308657591879583,549.3070593913445,CUDA OIL AND GAS INC,2111,1.9982879
144058,2018Q1,2018Q3,0.6381166,0.64204073,58.587395215258255,58.91391403345355,1726.6806395059305,2000.6846752171455,1,3,2,0.3070062407356078,0.2782724358104005,7.642385323159329,Manufacturing,7.805474688378768,2454.0001548668183,OURPETS CO,326199,0.6381166
144066,2018Q4,2018Q4,1.3114455,1.3114455,86.75802699666103,86.75802699666103,564540.3763075024,564540.3763075024,4,4,0,0.0,0.0,0.0,Manufacturing,13.706209009913435,896460.0509550109,ROCKWELL COLLINS,336413,1.3114455
144382,2018Q4,2022Q4,1.5203359,0.79057163,94.03731425949077,91.40644474946221,1330.843606095612,4695.968507847869,4,20,16,-4.004670273580457,-0.17719080798355158,8.199407999489328,Manufacturing,7.714567924716901,2240.75451394933,NEPTUNE WELLNESS SOLUTION IN,311230,1.5203359
144435,2018Q4,2024Q4,0.95099992,0.98777461,57.56175525770259,71.77783270588533,4335923.282642066,3928204.7381830625,4,28,24,0.15821071200399217,0.9238973067134726,-0.4106215471551433,Manufacturing,15.334272039940394,4566565.917111073,BUNGE GLOBAL SA,311211,0.95099992
144436,2018Q1,2022Q1,2.0756865,1.9937961,28.20874463888164,25.589117921906052,20562.246917420987,17838.410496082368,1,17,16,-0.25125590262889963,-0.6073036828339262,-0.8842095145726092,Manufacturing,10.852815827940391,51679.46715527536,NATUS MEDICAL INC,334510,2.0756865
144437,2018Q1,2022Q4,1.8574518,3.1144283,35.240839400658174,29.004058339681656,3965.2977776691932,3316.676678557885,1,20,19,2.757546319848947,-1.019868223985998,-0.9356879543406804,Information,9.204339132633786,9940.167321260928,PDF SOLUTIONS INC,511210,1.8574518
144475,2018Q4,2024Q4,0.56788301,0.74879456,50.757204120709574,68.76481157546488,122237.43136106848,94623.91147279156,4,28,24,1.1589528791009052,1.2731978234408414,-1.0612251148669816,Manufacturing,11.94863348849411,154605.7316474926,CHEMTRADE LOGISTICS INCM FD,325180,0.56788301
144559,2018Q1,2024Q4,3.684027,3.6232715,62.16371769410459,55.04049891622618,181749.5120429445,152330.43059411086,1,28,27,-0.06157029827996707,-0.44973474179916817,-0.6518564516155734,Manufacturing,13.605702999348425,810740.2509348769,ZIMMER BIOMET HOLDINGS INC,339113,3.684027
144640,2018Q4,2024Q4,0.91377354,0.92551446,79.87434921589417,90.90200403087803,594369.6295475764,1189806.1882851021,4,28,24,0.053209914690643956,0.5403181581602245,2.934071300173824,Retail Trade,13.467162982805165,705853.4964315668,ASBURY AUTOMOTIVE GROUP INC,441110,0.91377354
144998,2018Q1,2021Q4,0.89783698,0.91609633,121.15294689575006,133.00496275205674,1403847.2148424294,988326.6079148145,1,16,15,0.13431016759977155,0.6241575969769153,-2.312564293322339,Transportation and Warehousing,14.336852978215681,1684287.153942078,XPO INC,484122,0.89783698
145041,2018Q4,2024Q4,1.2615706,1.1200897,57.917803395945754,54.21309148065051,67880.93617964015,39973.19085827281,4,28,24,-0.4943933383576571,-0.2750477280942576,-2.182278731297671,Retail Trade,11.490234728256414,97756.4761919833,BIG 5 SPORTING GOODS CORP,459110,1.2615706
145046,2018Q4,2024Q4,0.96760154,0.88398474,72.43682449005428,67.57044529794273,7528128.115455827,12451990.721375061,4,28,24,-0.3758775146836646,-0.28934769665308613,2.1189461845645408,Finance and Insurance,16.03977435732445,9246672.890984762,ELEVANCE HEALTH INC,524114,0.96760154
145049,2018Q1,2024Q4,1.0951498,1.0834677,37.16964374081885,29.374073088184964,504181.1027200584,289386.62204814237,1,28,27,-0.03971221192058394,-0.8679887482228699,-2.0351969117639146,Retail Trade,13.483660807220886,717595.1328903168,GAMESTOP CORP,449210,1.0951498
145108,2018Q4,2018Q4,1.9422653,1.9422653,46.84063108255662,46.84063108255662,257.54434826642193,257.54434826642193,4,4,0,0.0,0.0,0.0,Manufacturing,6.406358685001029,605.6841738800184,TSO3 INC,334517,1.9422653
145206,2018Q2,2023Q1,0.96705717,1.5521626,49.914675478078884,50.48959416652002,5.195282475700765,15.642889995303472,2,21,19,2.5215122024677905,0.06029291447515739,5.972980408978623,Manufacturing,2.415006150319969,11.189839178432416,NUTRA PHARMA CORP,325414,0.96705717
145552,2018Q4,2024Q4,0.90124661,0.84106326,72.43682449005428,67.57044529794273,5726108.904467267,11751974.242942793,4,28,24,-0.2875526482239654,-0.28934769665308613,3.0410956152645996,Finance and Insurance,15.695122607967967,6550962.923108572,CENTENE CORP,524114,0.90124661
145812,2018Q1,2024Q4,2.2903686,2.225986,76.06717362310279,64.8312228264314,111669.66481701142,109866.7782129774,1,28,27,-0.10554722926715554,-0.5902124451544366,-0.06026541550430142,"Mining, Quarrying, and Oil and Gas Extraction",12.596589574179262,295548.8969878082,VEREN INC,211120,2.2903686
145977,2018Q1,2024Q4,1.4454042,1.347609,74.13837048844407,88.34943466301605,614754.5644222054,362080.5922095042,1,28,27,-0.2591343862959561,0.6516197199400553,-1.9414844893086758,Retail Trade,13.959446211417093,1154809.7981109703,ADVANCE AUTO PARTS INC,441330,1.4454042
146017,2018Q1,2024Q4,1.4485898,1.6742148,78.19689776929496,86.8017296016022,193081.2304590644,168206.7662978033,1,28,27,0.5375647135449135,0.3874024391742781,-0.5095013537648407,Manufacturing,12.732768716067804,338665.6837271581,ACUITY INC,335132,1.4485898
146117,2018Q3,2024Q4,0.24127758,1.3379743,101.74592578439099,97.96396610513239,344.72601049304575,26.30211304204535,3,28,25,7.092050010015627,-0.15140152743194912,-9.780448569365186,Manufacturing,4.612254509190489,100.71094763826858,LIQUIDMETAL TECHNOLOGIES,331492,0.24127758
146352,2018Q4,2018Q4,0.53282845,0.53282845,49.68904783757694,49.68904783757694,4846912.632728308,4846912.632728308,4,4,0,0.0,0.0,0.0,Manufacturing,14.955608618398442,3127074.9924833444,ALUMINUM CORP CHINA LTD,331313,0.53282845
146500,2018Q1,2022Q3,0.8767615,0.94986099,89.00622798477161,87.2407981284329,132484.2634778836,57059.06286024276,1,19,18,0.4458835713727849,-0.11123949793138133,-4.572054385475665,Health Care and Social Assistance,11.841080880187114,138840.4734745568,ALERISLIFE INC,623110,0.8767615
146648,2018Q4,2024Q3,1.7610894,0.97048753,27.851186840314597,24.446845498337016,8435.66534268036,9193.917414709586,4,27,23,-2.5575492842459746,-0.5652416456907838,0.3749338342309505,Manufacturing,9.79746834339802,17988.14742139161,CUTERA INC,334510,1.7610894
146659,2018Q3,2024Q4,1.7214388,0.28379083,84.62904535575247,64.8312228264314,110.66262230608166,155.5944277547502,3,28,25,-6.956878770477692,-1.0602996201001358,1.37239876878672,"Mining, Quarrying, and Oil and Gas Extraction",5.394223021985304,220.13104365202577,HOUSTON AMERN ENERGY CORP,211120,1.7214388
146738,2021Q3,2024Q1,0.37992141,1.4748821,33.19507988160241,20.83610461028604,740.1687717169489,6003.9895542202385,15,25,10,14.526596260425585,-4.550362994879253,23.285192325509406,Information,5.932919830172924,377.25442612100824,APPLIED DIGITAL CORP,513210,0.37992141
147204,2018Q4,2024Q4,1.7579526,1.3566892,47.592296615131424,45.87373718168105,22019.052743183584,42534.953289982375,4,28,24,-1.0737871195462878,-0.1531248678204311,2.7813865205456034,Information,10.863610634150893,52240.358900511135,COGENT COMMUNICATIONS HLDGS,517311,1.7579526
147242,2018Q4,2024Q4,2.5633798,3.521642,48.58133021062459,43.76798367367634,37763.676356558484,17959.906706721933,4,28,24,1.3321312484302794,-0.4337927282904941,-3.0492346014995064,Information,11.780226949712395,130643.42569588404,VERINT SYSTEMS INC,518210,2.5633798
147249,2018Q1,2024Q4,1.0880986,1.1002107,41.790734584272,38.230596646005246,4084.642471626201,11963.658718992026,1,28,27,0.04100817490151343,-0.3292290707062717,4.060415184288302,Transportation and Warehousing,8.689313949657826,5939.106318803271,JANEL CORP,488510,1.0880986
147305,2018Q1,2024Q4,1.1011704,1.0542766,124.4078062038265,121.87670329948917,478986.1117735791,533330.7981899076,1,28,27,-0.16105080202438726,-0.07610074779252907,0.39883123588617675,Transportation and Warehousing,13.465693207069899,704816.8121232027,JETBLUE AIRWAYS CORP,481111,1.1011704
147340,2018Q4,2019Q4,6.7005224,6.4692869,33.745827465067336,33.52063813653244,405.50377415220044,470.92220645136206,4,8,4,-0.8741471079575569,-0.1672466389813443,3.8098509242975975,Information,8.207113067219177,3666.9409586504835,GLOBALSCAPE INC,511210,6.7005224
147352,2019Q1,2024Q2,0.52109462,0.95798779,417.800056224041,38.93666901809073,1172.7859804166123,146.31840373394346,5,26,21,2.9419858889699446,-10.685216941497288,-9.435874166276859,Finance and Insurance,6.665379097180948,784.7609092456872,MORGAN GROUP HOLDING CO,523150,0.52109462
147398,2018Q1,2024Q4,1.2141792,1.6598729,113.11626716800546,127.61341597900899,31137.71377116012,28007.313888783254,1,28,27,1.1647785113253928,0.447625915307559,-0.39165347221256086,Transportation and Warehousing,10.830136016195798,50520.57793853459,TSAKOS ENERGY NAVIGATION LTD,483111,1.2141792
147579,2018Q1,2024Q4,1.2019161,1.4181097,61.64132949346134,40.746406434194014,916799.5096339497,1802431.519438212,1,28,27,0.6145016742910014,-1.5215097150743429,2.5353212271784997,Information,14.21235845736384,1487129.7195251011,NETFLIX INC,516210,1.2019161
147849,2018Q1,2024Q4,1.6797147,1.6915617,26.11920911517,20.92824276533445,12564.545086355933,13011.306739678796,1,28,27,0.026033860474061754,-0.8172769822821779,0.12949029653201993,Information,10.2570555567408,28482.796623099694,TRUBRIDGE INC,513210,1.6797147
147868,2018Q1,2024Q4,0.97518665,1.0031641,53.48410760648028,31.617675653750105,141196.02430275877,73873.7625331153,1,28,27,0.10481598685299076,-1.9280893147455958,-2.3706749071232713,Retail Trade,12.094856860031566,178949.13099181186,BED BATH & BEYOND INC,449110,0.97518665
147988,2023Q4,2024Q4,0.84286267,0.85774595,58.577354449502884,57.18903296954024,1152402.7945508221,1195130.6232650112,24,28,4,0.43855689905945017,-0.5978564419793941,0.9143129961459273,"Professional, Scientific, and Technical Services",14.037801422015036,1248934.5952137897,AECOM,541330,0.84286267
148170,2018Q1,2024Q4,0.27361107,1.259841,26.11920911517,20.92824276533445,1006.5941359000132,28227.237580966143,1,28,27,5.8186700699548455,-0.8172769822821779,13.141710470725542,Information,5.918077492668058,371.69643740818844,RIOT PLATFORMS INC,513210,0.27361107
148219,2018Q1,2021Q4,2.671448,3.9469044,72.85250173200494,105.86667130513572,761.8772381901896,1749.5514559428732,1,16,15,2.6362223233355575,2.522924451953168,5.698651853595593,Manufacturing,8.419158928760554,4533.0892004343505,BIODELIVERY SCIENCES INTL,325412,2.671448
148239,2018Q1,2024Q4,0.93630379,0.57647711,72.85250173200494,69.03385367152146,696.780132395458,312.13953429415267,1,28,27,-1.7802748948483549,-0.19920818961506326,-2.9303541475051875,Manufacturing,7.2814074766677,1453.0316947762265,CHINA PHARMA HOLDINGS INC,325412,0.93630379
148256,2018Q4,2024Q4,0.58234489,0.60740411,115.7169306727011,111.48356593274265,555441.2672289653,379320.83507624443,4,28,24,0.17570189361233446,-0.1551701810405759,-1.5765260538853743,Manufacturing,13.487578648053091,720412.0709572263,HUNTSMAN INTERNATIONAL LLC,325,0.58234489
148276,2018Q4,2023Q4,1.0174929,1.0084956,78.3314607630592,82.46725483143315,1261997.7687402086,1304767.9492956055,4,24,20,-0.04439986502086102,0.25759111416860936,0.16678499295730287,Manufacturing,14.167616386163953,1422059.0097004415,LAND O'LAKES INC,311,1.0174929
148349,2018Q4,2024Q4,2.0330353,2.1630528,86.75802699666103,83.55230951566084,168653.56922443942,275696.84754915006,4,28,24,0.258628280812645,-0.1567522143034794,2.0688396602568826,Manufacturing,12.936443818519605,415170.1929011125,TRANSDIGM GROUP INC,336413,2.0330353
148390,2018Q1,2024Q4,1.5151095,1.520561,64.69527180834416,56.41264846433687,25909.85360826225,33995.00576745129,1,28,27,0.01330322604320422,-0.5061028258773526,1.0109660046047297,Manufacturing,10.769178270695415,47532.94224974552,FORMFACTOR INC,334515,1.5151095
148533,2018Q4,2021Q4,0.75869721,0.83908445,34.893104062158784,46.01016562444558,116148.14932033612,82378.63200987733,4,16,12,0.8427697428393444,2.331541410449245,-2.8222461149520983,Manufacturing,11.577781168325956,106700.50480274715,NORANDA INCOME FUND,331410,0.75869721
148772,2018Q1,2024Q4,0.88748741,1.0785177,87.23816246300767,95.71877337085346,1238.8541800318326,6417.398689330848,1,28,27,0.7246445705749949,0.3441931002004184,6.281333234115616,Manufacturing,7.193893157455529,1331.2759969008955,CBAK ENERGY TECHNOLOGY INC,335910,0.88748741
148950,2018Q4,2024Q4,1.2675602,1.554494,53.48693684427073,80.03384416473361,98309.93939202128,45347.378027911924,4,28,24,0.8538586722691921,1.6933953703680116,-3.1726347068499083,Manufacturing,11.924286261491801,150886.9653284383,ENPRO INC,339991,1.2675602
149082,2018Q1,2024Q4,1.3039865,1.1401738,71.44608277964963,40.03276672877767,8114.635521103739,5424.890038153908,1,28,27,-0.4959711801237332,-2.1225021109623765,-1.480310564164966,Finance and Insurance,9.505402990788212,13432.104662965963,WESTWOOD HOLDINGS GROUP INC,523940,1.3039865
149177,2018Q4,2024Q4,2.014956,1.7843788,39.12616982893675,60.45873420288752,116096.71957337047,207881.7609106235,4,28,24,-0.505082710389948,1.8297446621794888,2.456972382615974,Information,12.662573734317581,315708.2271770608,NEXSTAR MEDIA GROUP,516120,2.014956
149318,2018Q1,2024Q4,1.2540958,1.4845492,47.65751078552557,44.70852188462562,407172.75273037155,328148.6481347682,1,28,27,0.6267571479142031,-0.23629856724379783,-0.7959665642697233,Accommodation and Food Services,13.443544363196292,689377.5466982326,WYNN RESORTS LTD,721120,1.2540958
149360,2018Q1,2019Q3,1.2726294,0.87697303,35.240839400658174,33.97158818148412,2607.5007376667404,931.1889664662513,1,7,6,-6.0174161351838285,-0.609486495687217,-15.769593443705565,Information,8.407030000975602,4478.439778285687,SITO MOBILE LTD,511210,1.2726294
149662,2018Q1,2024Q4,1.0677478,1.0952369,76.54937440676746,88.10606089414507,7209.303549773307,12884.232675463612,1,28,27,0.09418920638739614,0.5221189687313332,2.173778317816244,Manufacturing,9.050747512792059,8524.908021205101,SWISS WTR DECFFNTD CFFEE INC,311920,1.0677478
149683,2018Q1,2024Q4,1.0244833,1.057614,46.25109183317026,33.722794742112534,43412.93838731725,48678.23959640517,1,28,27,0.11794742784012602,-1.163222603374292,0.4248800239962991,Manufacturing,10.894013153425645,53852.9871876439,CHINA AUTOMOTIVE SYSTEMS INC,336330,1.0244833
149762,2018Q4,2019Q4,1.1937606,1.2261022,42.053708480369664,42.386887285878174,47821.35679584764,47613.696019910174,4,8,4,0.670530612689757,0.19748167847051246,-0.10873791856292891,Manufacturing,11.054404405454202,63221.796717990925,CLEARWATER SEAFOODS INC,311710,1.1937606
